person_id,id,name,character,role
97871,tm79357,Donnie Dunagan,Young Bambi (voice) (uncredited),ACTOR
97870,tm79357,Peter Behn,Young Thumper (voice) (uncredited),ACTOR
97869,tm79357,Stan Alexander,Young Flower (voice) (uncredited),ACTOR
13318,tm79357,Cammie King,Young Faline (voice) (uncredited),ACTOR
49067,tm79357,Will Wright,Friend Owl (voice) (uncredited),ACTOR
97868,tm79357,Hardie Albright,Adolescent Bambi (voice) (uncredited),ACTOR
97874,tm79357,Ann Gillis,Adolescent Faline (voice) (uncredited),ACTOR
97873,tm79357,Tim Davis,Adolescent Thumper / Adolescent Flower (voice) (uncredited),ACTOR
74029,tm79357,Sam Edwards,Adult Thumper (voice) (uncredited),ACTOR
5900,tm79357,Sterling Holloway,Adult Flower (voice) (uncredited),ACTOR
6140,tm79357,Otis Harlan,Mr. Mole (voice) (uncredited),ACTOR
598853,tm79357,Thelma Boardman,Girl Bunny / Quail Mother / Female Pheasant (voice) (uncredited),ACTOR
31237,tm79357,Clarence Nash,Bullfrog (voice) (uncredited),ACTOR
6145,tm79357,Marion Darlington,Birds (voice) (uncredited),ACTOR
6147,tm79357,David Hand,,DIRECTOR
40975,tm62671,Bobby Driscoll,Jim Hawkins,ACTOR
36587,tm62671,Robert Newton,Long John Silver,ACTOR
51657,tm62671,Basil Sydney,Captain Smollett,ACTOR
63203,tm62671,Walter Fitzgerald,Squire Trelawney,ACTOR
64887,tm62671,Denis O'Dea,Dr. Livesy,ACTOR
13686,tm62671,Finlay Currie,Capt. Billy Bones,ACTOR
35478,tm62671,Ralph Truman,George Merry,ACTOR
11651,tm62671,Geoffrey Keen,Israel Hands,ACTOR
64888,tm62671,Geoffrey Wilkinson,Ben Gunn,ACTOR
27739,tm62671,John Laurie,Blind Pew,ACTOR
51656,tm62671,Francis de Wolff,Black Dog,ACTOR
81222,tm62671,David Davies,Mr. Arrow,ACTOR
93325,tm62671,John Gregson,Redruth,ACTOR
567691,tm62671,Andrew Blackett,Gray,ACTOR
129287,tm62671,William Devlin,Morgan,ACTOR
153617,tm62671,Howard Douglas,Williams,ACTOR
223500,tm62671,Harry Locke,Haggott,ACTOR
63677,tm62671,Sam Kydd,Cady,ACTOR
686013,tm62671,Stephen Jack,Job,ACTOR
686012,tm62671,Harold Jamieson,Scully,ACTOR
219304,tm62671,David Blake Kelly,Bolen,ACTOR
686056,tm62671,Reginald Drummond,Vane,ACTOR
591235,tm62671,Gordon Mulholland,Durgin,ACTOR
39222,tm62671,Patrick Troughton,Roach,ACTOR
543928,tm62671,Jim O'Brady,Wolfe,ACTOR
686006,tm62671,Chris Adcock,Pike,ACTOR
685763,tm62671,Tom Lucas,Upson,ACTOR
530829,tm62671,Leo Phillips,Spotts,ACTOR
685761,tm62671,Eddie Moran,Bart,ACTOR
685947,tm62671,Bob Head,Tardy,ACTOR
543826,tm62671,Ken Buckle,Joyce,ACTOR
685943,tm62671,Paddy Brannigan,Hunter,ACTOR
685942,tm62671,Jack Arrow,Norton,ACTOR
685966,tm62671,Freddy Clark,Bray,ACTOR
55434,tm62671,Byron Haskin,,DIRECTOR
25056,tm61729,Bing Crosby,"Narrator (segment ""The Legend of Sleepy Hollow"")",ACTOR
25058,tm61729,Basil Rathbone,"Narrator (segment ""The Wind in the Willows"") (voice)",ACTOR
25057,tm61729,Eric Blore,Mr. Toad (voice),ACTOR
5901,tm61729,J. Pat O'Malley,Cyril Proudbottom (voice),ACTOR
598861,tm61729,John McLeish,Prosecutor (voice),ACTOR
25059,tm61729,Colin Campbell,Mole (voice),ACTOR
25062,tm61729,Campbell Grant,Angus MacBadger (voice),ACTOR
25063,tm61729,Claud Allister,Rat (voice),ACTOR
13779,tm61729,Oliver Wallace,Gang Leader (voice),ACTOR
6139,tm61729,Pinto Colvig,Ichabod Crane (screaming) (voice),ACTOR
25065,tm61729,Leslie Denison,Judge / First Weasel (voice),ACTOR
25066,tm61729,Alec Harford,Mr. Winky (voice),ACTOR
25064,tm61729,Edmond Stevens,Second Weasel (voice),ACTOR
23438,tm61729,James Algar,,DIRECTOR
7712,tm61729,Clyde Geronimi,,DIRECTOR
25067,tm61729,Jack Kinney,,DIRECTOR
79866,tm61052,Ilene Woods,Cinderella (voice),ACTOR
7706,tm61052,Eleanor Audley,Lady Tremaine (voice),ACTOR
5904,tm61052,Verna Felton,Fairy Godmother (voice),ACTOR
128931,tm61052,Claire Du Brey,(credit only) (voice),ACTOR
79867,tm61052,Rhoda Williams,Drizella (voice),ACTOR
23435,tm61052,James MacDonald,Gus / Jaq (voice),ACTOR
49088,tm61052,Helene Stanley,(credit only),ACTOR
79868,tm61052,Luis van Rooten,King / Grand Duke (voice),ACTOR
60612,tm61052,Don Barclay,Doorman (voice),ACTOR
12864,tm61052,Lucille Bliss,Anastasia (voice),ACTOR
79874,tm61052,Jeffrey Stone,(voice),ACTOR
79869,tm61052,Mike Douglas,Prince Charming (singing voice),ACTOR
79872,tm61052,William Phipps,Prince Charming (voice),ACTOR
69473,tm61052,Earl Keen,Bruno (voice),ACTOR
79876,tm61052,John Woodbury,(voice),ACTOR
79877,tm61052,Lucille Williams,Perla - a Mouse (voice),ACTOR
12876,tm61052,June Foray,Lucifer (voice),ACTOR
39139,tm61052,Thurl Ravenscroft,(voice),ACTOR
79871,tm61052,Clint McCauley,Mouse (voice),ACTOR
79875,tm61052,June Sullivan,Mouse (voice),ACTOR
79873,tm61052,Helen Seibert,Mouse (voice),ACTOR
6145,tm61052,Marion Darlington,Birds (voice),ACTOR
79870,tm61052,Betty Lou Gerson,Narrator (voice),ACTOR
23446,tm61052,Wilfred Jackson,,DIRECTOR
23442,tm61052,Hamilton Luske,,DIRECTOR
7712,tm61052,Clyde Geronimi,,DIRECTOR
5900,tm87946,Sterling Holloway,Mr. Stork (voice),ACTOR
81249,tm87946,Herman Bing,The Ringmaster (voice),ACTOR
598861,tm87946,John McLeish,Narrator (voice),ACTOR
13765,tm87946,Edward Brophy,Timothy Q. Mouse (voice),ACTOR
13767,tm87946,James Baskett,Crow (voice),ACTOR
13768,tm87946,Billy Bletcher,Clown (voice),ACTOR
13769,tm87946,Jim Carmichael,Crow (voice),ACTOR
13325,tm87946,Cliff Edwards,Jim Crow (voice),ACTOR
5904,tm87946,Verna Felton,Elephant Matriarch / Mrs. Jumbo (voice),ACTOR
13771,tm87946,Noreen Gammill,Catty the Elephant (voice),ACTOR
13772,tm87946,Eddie Holden,Clown (voice),ACTOR
13774,tm87946,Malcolm Hutton,Skinny (voice),ACTOR
13775,tm87946,Harold Manley,Boy (voice),ACTOR
1331088,tm87946,Margaret Wright,Casey Jr. (voice),ACTOR
23445,tm87946,Norman Ferguson,,DIRECTOR
25067,tm87946,Jack Kinney,,DIRECTOR
23440,tm87946,William Roberts,,DIRECTOR
23446,tm87946,Wilfred Jackson,,DIRECTOR
23437,tm87946,Samuel Armstrong,,DIRECTOR
13776,tm87946,Ben Sharpsteen,,DIRECTOR
5900,tm4623,Sterling Holloway,Professor Holloway (voice),ACTOR
31237,tm4623,Clarence Nash,Donald Duck (voice),ACTOR
102933,tm4623,Joaquin Garay,Panchito (voice),ACTOR
116060,tm4623,José Oliveira,José Carioca (voice),ACTOR
6139,tm4623,Pinto Colvig,Aracuan Bird (voice),ACTOR
102930,tm4623,Aurora Miranda,The Brazilian Girl,ACTOR
102931,tm4623,Carmen Molina,Mexico Girl,ACTOR
102932,tm4623,Dora Luz,Mexico Girl,ACTOR
102935,tm4623,Harold Young,,DIRECTOR
23445,tm4623,Norman Ferguson,,DIRECTOR
25067,tm4623,Jack Kinney,,DIRECTOR
7712,tm4623,Clyde Geronimi,,DIRECTOR
23440,tm4623,William Roberts,,DIRECTOR
93739,tm77826,Robert Benchley,Robert Benchley,ACTOR
27197,tm77826,Frances Gifford,Doris,ACTOR
153744,tm77826,Buddy Pepper,Humphrey,ACTOR
93827,tm77826,Nana Bryant,Mrs. Benchley,ACTOR
25063,tm77826,Claud Allister,"Sir Giles (segment ""The Reluctant Dragon"") (voice)",ACTOR
74824,tm77826,Barnett Parker,"Dragon (segment ""The Reluctant Dragon"") (voice)",ACTOR
113378,tm77826,Billy Lee,"Boy (segment ""The Reluctant Dragon"") (voice)",ACTOR
67501,tm77826,Florence Gill,Clara Cluck (voice) / Florence Gill,ACTOR
31237,tm77826,Clarence Nash,Donald Duck (voice) / Clarence Nash,ACTOR
23445,tm77826,Norman Ferguson,Norman Ferguson,ACTOR
62951,tm77826,Ward Kimball,Ward Kimball,ACTOR
571013,tm77826,Jimmy Luske,Baby Weems Model,ACTOR
15268,tm77826,Alan Ladd,Baby Weems Storyboard Artist,ACTOR
571015,tm77826,Truman Woodworth,Truman Woodworth,ACTOR
153017,tm77826,Hamilton MacFadden,Hamilton MacFadden,ACTOR
153455,tm77826,Maurice Murphy,Baby Weems Storyboard Artist,ACTOR
33776,tm77826,John Dehner,Baby Weems Storyboard Artist (uncredited),ACTOR
5910,tm77826,Walt Disney,Walt Disney (uncredited),ACTOR
13381,tm77826,Frank Faylen,Orchestra Leader (uncredited),ACTOR
49131,tm77826,Gerald Mohr,"Studio Guard / Narrator (segment ""Baby Weems"") (voice) (uncredited)",ACTOR
69969,tm77826,Alfred L. Werker,,DIRECTOR
23442,tm77826,Hamilton Luske,,DIRECTOR
25704,tm89831,Edgar Bergen,Himself / Charlie McCarthy / Mortimer Snerd,ACTOR
65647,tm89831,Dinah Shore,Narrator (voice),ACTOR
31233,tm89831,Luana Patten,Herself,ACTOR
5910,tm89831,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
31234,tm89831,Anita Gordon,Singing Harp (voice),ACTOR
13325,tm89831,Cliff Edwards,Jiminy Cricket (voice),ACTOR
31237,tm89831,Clarence Nash,Donald Duck / Cat (voice),ACTOR
6139,tm89831,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
23435,tm89831,James MacDonald,Lumpjaw (voice) (uncredited),ACTOR
6137,tm89831,Billy Gilbert,Willie the Giant (voice),ACTOR
25067,tm89831,Jack Kinney,,DIRECTOR
23442,tm89831,Hamilton Luske,,DIRECTOR
23440,tm89831,William Roberts,,DIRECTOR
598654,tm89831,William Morgan,,DIRECTOR
5910,tm3616,Walt Disney,Mickey Mouse / Minnie Mouse / Peg-Leg Pete / Parrot (voice),ACTOR
153911,tm3616,Ub Iwerks,,DIRECTOR
116061,tm77407,Fred Shields,Narrator,ACTOR
116060,tm77407,José Oliveira,José Carioca (voice),ACTOR
6139,tm77407,Pinto Colvig,Goofy (voice),ACTOR
5910,tm77407,Walt Disney,self,ACTOR
31237,tm77407,Clarence Nash,Donald Duck (voice),ACTOR
23440,tm77407,William Roberts,,DIRECTOR
23445,tm77407,Norman Ferguson,,DIRECTOR
25067,tm77407,Jack Kinney,,DIRECTOR
23446,tm77407,Wilfred Jackson,,DIRECTOR
23442,tm77407,Hamilton Luske,,DIRECTOR
151990,tm71205,George Johnson,Goofy (voice),ACTOR
116061,tm71205,Fred Shields,Narrator (voice) (uncredited),ACTOR
25067,tm71205,Jack Kinney,,DIRECTOR
123795,tm5822,Roy Rogers,Roy Rogers,ACTOR
516041,tm5822,Dennis Day,Johnny Appleseed Narrator (voice),ACTOR
567394,tm5822,Freddy Martin,Pianist,ACTOR
49038,tm5822,Frances Langford,Frances Langford,ACTOR
567396,tm5822,Ethel Smith,Ethel Smith,ACTOR
123798,tm5822,Trigger,Trigger,ACTOR
40975,tm5822,Bobby Driscoll,Bobby Driscoll,ACTOR
31233,tm5822,Luana Patten,Luana Patten,ACTOR
212762,tm5822,Patty Andrews,Patty Andrews (voice),ACTOR
212763,tm5822,Maxene Andrews,Maxene Andrews,ACTOR
212764,tm5822,Laverne Andrews,Laverne Andrews,ACTOR
154362,tm5822,Fred Waring,Fred Waring,ACTOR
23442,tm5822,Hamilton Luske,,DIRECTOR
23446,tm5822,Wilfred Jackson,,DIRECTOR
25067,tm5822,Jack Kinney,,DIRECTOR
7712,tm5822,Clyde Geronimi,,DIRECTOR
574686,tm8579,Milt Kahl,Ferdinand (voice),ACTOR
97072,tm8579,Don Wilson,Narrator (voice),ACTOR
5910,tm8579,Walt Disney,Ferdinand's Mother (voice),ACTOR
6154,tm8579,Dick Rickard,,DIRECTOR
13768,tm134279,Billy Bletcher,Big Bad Wolf (voice),ACTOR
6139,tm134279,Pinto Colvig,Practical Pig (voice),ACTOR
574167,tm134279,Dorothy Compton,Fiddler Pig (voice),ACTOR
571036,tm134279,Mary Moder,Fifer Pig (voice),ACTOR
134005,tm134279,Burt Gillett,,DIRECTOR
5910,tm74410,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
6139,tm74410,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
31237,tm74410,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
7712,tm74410,Clyde Geronimi,,DIRECTOR
31237,tm4759,Clarence Nash,Birds (voice) (uncredited),ACTOR
1425627,tm4759,Esther Campbell,(voice) (uncredited),ACTOR
6145,tm4759,Marion Darlington,(voice) (uncredited),ACTOR
6139,tm4759,Pinto Colvig,Evil Hollow Tree (voice) (uncredited),ACTOR
5910,tm4759,Walt Disney,Owl Sirens (voice) (uncredited),ACTOR
134005,tm4759,Burt Gillett,,DIRECTOR
13301,tm80290,Thomas Mitchell,William Robinson,ACTOR
72251,tm80290,Edna Best,Elizabeth Robinson,ACTOR
66966,tm80290,Freddie Bartholomew,Jack Robinson,ACTOR
152943,tm80290,Terry Kilburn,Ernest Robinson,ACTOR
71549,tm80290,Tim Holt,Fritz Robinson,ACTOR
571970,tm80290,Bobbie Quillan,Francis Robinson,ACTOR
47767,tm80290,Christian Rub,Thoren,ACTOR
13432,tm80290,John Wray,Ramsey,ACTOR
74504,tm80290,Herbert Rawlinson,Captain,ACTOR
129255,tm80290,Jack Stoney,Seaman,ACTOR
15246,tm80290,Orson Welles,Opening Narrator,ACTOR
153923,tm80290,Edward Ludwig,,DIRECTOR
67067,tm60613,Winston Hibler,Narrator,ACTOR
23438,tm60613,James Algar,,DIRECTOR
31237,tm330224,Clarence Nash,Ducks (voice) (uncredited),ACTOR
134293,tm330224,Jack Cutting,,DIRECTOR
7712,tm330224,Clyde Geronimi,,DIRECTOR
205982,tm137537,George Gramlich,The Pied Piper (voice) (uncredited),ACTOR
326935,tm137537,Allan Watson,King (voice) (uncredited),ACTOR
6145,tm137537,Marion Darlington,Rats (voice) (uncredited),ACTOR
153877,tm137537,Harriette Haddon,Rats (voice) (uncredited),ACTOR
23446,tm137537,Wilfred Jackson,,DIRECTOR
1410062,tm63024,Marie Arbuckle,Singer (voice) (uncredited),ACTOR
1412460,tm63024,Jean MacMurray,Crickets (voice) (uncredited),ACTOR
1425592,tm63024,Louise Myers,Birds (voice) (uncredited),ACTOR
31237,tm63024,Clarence Nash,Frogs (voice) (uncredited),ACTOR
1396007,tm63024,Marta Nielsen,Singer (voice) (uncredited),ACTOR
1396174,tm63024,Jerry Philipps,Singer (voice) (uncredited),ACTOR
1410232,tm63024,Barbara Whitson,Singer (voice) (uncredited),ACTOR
33308,tm63024,Elvia Allman,Birds / Singer (voice) (uncredited),ACTOR
1449747,tm63024,Beatrice Hagen,Singer (voice) (uncredited),ACTOR
598854,tm63024,Graham Heid,,DIRECTOR
23446,tm63024,Wilfred Jackson,,DIRECTOR
80556,tm100567,Sara Berner,Little Red Riding Hood / Grandma (voice) (uncredited),ACTOR
13768,tm100567,Billy Bletcher,Big Bad Wolf (voice) (uncredited),ACTOR
6139,tm100567,Pinto Colvig,Practical Pig (voice) (uncredited),ACTOR
574167,tm100567,Dorothy Compton,Fifer Pig (voice) (uncredited),ACTOR
571036,tm100567,Mary Moder,Fiddler Pig (voice) (uncredited),ACTOR
134005,tm100567,Burt Gillett,,DIRECTOR
5910,tm116172,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
13768,tm116172,Billy Bletcher,Radio (voice) (uncredited),ACTOR
6139,tm116172,Pinto Colvig,Radio Hiccup (voice) (uncredited),ACTOR
23435,tm116172,James MacDonald,King of Hearts (voice) (uncredited),ACTOR
31237,tm116172,Clarence Nash,Nutcracker Tool (voice) (uncredited),ACTOR
6147,tm116172,David Hand,,DIRECTOR
1404197,tm103817,Diana Gaylen,Goddess of Spring (voice) (uncredited),ACTOR
154481,tm103817,Kenny Baker,Singing Narrator (voice) (uncredited),ACTOR
155741,tm103817,Tudor Williams,Pluto (voice) (uncredited),ACTOR
573050,tm103817,Jessica Dragonette,Singer (voice) (uncredited),ACTOR
6146,tm103817,Purv Pullen,(voice) (uncredited),ACTOR
23446,tm103817,Wilfred Jackson,,DIRECTOR
6139,tm4822,Pinto Colvig,Goofy (voice),ACTOR
25067,tm4822,Jack Kinney,,DIRECTOR
13772,tm116154,Eddie Holden,Toby Tortoise,ACTOR
155760,tm116154,Ned Norton,Max Hare,ACTOR
175613,tm116154,Alyce Ardell,Girl Bunny,ACTOR
152795,tm116154,Marcellite Garner,Girl Bunny,ACTOR
175614,tm116154,Leone LeDoux,Girl Bunny,ACTOR
15620,tm116154,Martha Wentworth,Jenny Wren,ACTOR
23446,tm116154,Wilfred Jackson,,DIRECTOR
6139,tm4844,Pinto Colvig,Santa's secretary (voice),ACTOR
326935,tm4844,Allan Watson,Santa Claus (voice),ACTOR
326936,tm4844,Delos Jewkes,deep-voiced gnome (voice),ACTOR
5910,tm4844,Walt Disney,Santa's second helper (voice),ACTOR
23446,tm4844,Wilfred Jackson,,DIRECTOR
151990,tm71616,George Johnson,Goofy (voice),ACTOR
598861,tm71616,John McLeish,Narrator (voice),ACTOR
25067,tm71616,Jack Kinney,,DIRECTOR
6139,tm65604,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
5910,tm65604,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
152795,tm65604,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR
31237,tm65604,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
13776,tm65604,Ben Sharpsteen,,DIRECTOR
31237,tm156870,Clarence Nash,Donald Duck / Huey / Dewey / Louie (voice) (uncredited),ACTOR
133995,tm156870,Jack King,,DIRECTOR
5910,tm74440,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
598853,tm74440,Thelma Boardman,Minnie Mouse (voice) (uncredited),ACTOR
31237,tm74440,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
6139,tm74440,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
67501,tm74440,Florence Gill,Clara Cluck (voice) (uncredited),ACTOR
511569,tm74440,Riley Thomson,,DIRECTOR
31237,tm94578,Clarence Nash,Donald Duck,ACTOR
561006,tm94578,Dessie Flynn,Dale,ACTOR
23435,tm94578,James MacDonald,Chip,ACTOR
181427,tm94578,Jack Hannah,,DIRECTOR
6139,tm103794,Pinto Colvig,Grasshopper,ACTOR
23446,tm103794,Wilfred Jackson,,DIRECTOR
13772,tm165060,Eddie Holden,Toby Tortoise (voice) (uncredited),ACTOR
155760,tm165060,Ned Norton,Max Hare (voice) (uncredited),ACTOR
6139,tm165060,Pinto Colvig,Starter (voice) (uncredited),ACTOR
152795,tm165060,Marcellite Garner,Miss Cottontail Girl (voice) (uncredited),ACTOR
23446,tm165060,Wilfred Jackson,,DIRECTOR
5910,tm7478,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
6139,tm7478,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
31237,tm7478,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
152795,tm7478,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR
13776,tm7478,Ben Sharpsteen,,DIRECTOR
6139,tm63962,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
31237,tm63962,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
5910,tm63962,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
6147,tm63962,David Hand,,DIRECTOR
5910,tm89100,Walt Disney,Mickey Mouse,ACTOR
106313,tm89100,Ruth Clifford,Minnie Mouse,ACTOR
6139,tm89100,Pinto Colvig,Pluto,ACTOR
210932,tm89100,Charles A. Nichols,,DIRECTOR
6139,tm78040,Pinto Colvig,Pluto / Gopher (voice) (uncredited),ACTOR
5910,tm78040,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
7712,tm78040,Clyde Geronimi,,DIRECTOR
151990,tm71199,George Johnson,Goofy (voice),ACTOR
598861,tm71199,John McLeish,Narrator (voice) (uncredited),ACTOR
25067,tm71199,Jack Kinney,,DIRECTOR
23435,tm65788,James MacDonald,Chip,ACTOR
561006,tm65788,Dessie Flynn,Dale,ACTOR
6139,tm65788,Pinto Colvig,Pluto,ACTOR
210932,tm65788,Charles A. Nichols,,DIRECTOR
5910,tm87845,Walt Disney,Mickey Mouse,ACTOR
6139,tm87845,Pinto Colvig,Pluto,ACTOR
7712,tm87845,Clyde Geronimi,,DIRECTOR
6139,tm8026,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
5910,tm8026,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
31237,tm8026,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
13776,tm8026,Ben Sharpsteen,,DIRECTOR
31237,tm113865,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
151200,tm113865,Dick Lundy,,DIRECTOR
6139,tm160443,Pinto Colvig,Goofy / Pluto (voice) (uncredited),ACTOR
5910,tm160443,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
152795,tm160443,Marcellite Garner,Minnie Mouse (voice) (uncredited),ACTOR
31237,tm160443,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
13776,tm160443,Ben Sharpsteen,,DIRECTOR
31237,tm8162,Clarence Nash,Donald Duck / Huey / Louie / Dewey (voice) (uncredited),ACTOR
133995,tm8162,Jack King,,DIRECTOR
31237,tm164081,Clarence Nash,Donald Duck / Huey / Dewey / Louie (voice) (uncredited),ACTOR
151200,tm164081,Dick Lundy,,DIRECTOR
31237,tm165357,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
23446,tm165357,Wilfred Jackson,,DIRECTOR
13768,tm161340,Billy Bletcher,King Midas,ACTOR
5910,tm161340,Walt Disney,,DIRECTOR
5910,tm64663,Walt Disney,Mickey Mouse (voice) (uncredited),ACTOR
6139,tm64663,Pinto Colvig,Goofy (voice) (uncredited),ACTOR
31237,tm64663,Clarence Nash,Donald Duck (voice) (uncredited),ACTOR
13776,tm64663,Ben Sharpsteen,,DIRECTOR
23435,tm7388,James MacDonald,Mickey Mouse,ACTOR
6139,tm7388,Pinto Colvig,Pluto,ACTOR
210932,tm7388,Charles A. Nichols,,DIRECTOR
13768,tm112420,Billy Bletcher,Big Bad Wolf (voice) (uncredited),ACTOR
6139,tm112420,Pinto Colvig,Practical Pig (voice) (uncredited),ACTOR
571036,tm112420,Mary Moder,Fiddler Pig (voice) (uncredited),ACTOR
574167,tm112420,Dorothy Compton,Fifer Pig (voice) (uncredited),ACTOR
6147,tm112420,David Hand,,DIRECTOR
23435,tm7466,James MacDonald,Mickey Mouse,ACTOR
6139,tm7466,Pinto Colvig,Pluto,ACTOR
210932,tm7466,Charles A. Nichols,,DIRECTOR
5910,tm76217,Walt Disney,Mickey Mouse,ACTOR
40985,tm76217,Lee Millar,Pluto,ACTOR
13768,tm76217,Billy Bletcher,Pete,ACTOR
7712,tm76217,Clyde Geronimi,,DIRECTOR
6139,tm91651,Pinto Colvig,,ACTOR
181427,tm91651,Jack Hannah,,DIRECTOR
67501,tm97393,Florence Gill,Wise Little Hen (voice) (uncredited),ACTOR
31237,tm97393,Clarence Nash,Donald Duck / Peter Pig (voice) (uncredited),ACTOR
6146,tm97393,Purv Pullen,Baby Chicks (voice) (uncredited),ACTOR
23446,tm97393,Wilfred Jackson,,DIRECTOR
31237,tm78018,Clarence Nash,Donald Duck  (voice) (uncredited),ACTOR
133995,tm78018,Jack King,,DIRECTOR
6139,tm90592,Pinto Colvig,Pluto (voice),ACTOR
210932,tm90592,Charles A. Nichols,,DIRECTOR
6139,tm4872,Pinto Colvig,Pluto,ACTOR
210932,tm4872,Charles A. Nichols,,DIRECTOR
5910,tm110541,Walt Disney,Mickey Mouse (voice),ACTOR
152795,tm110541,Marcellite Garner,Minnie Mouse (voice),ACTOR
