person_id,id,name,character,role
11700,ts21049,Georgia Engel,Georgette Franklin,ACTOR
7604,ts21049,Betty White,Sue Ann Nivens,ACTOR
116169,ts17013,Robert Reed,Mike Brady,ACTOR
53259,ts17013,Florence Henderson,Carol Brady,ACTOR
116167,ts17013,Ann B. Davis,Alice Nelson,ACTOR
53261,ts17013,Maureen McCormick,Marcia Brady,ACTOR
33102,ts17013,Eve Plumb,Jan Brady,ACTOR
116168,ts17013,Susan Olsen,Cindy Brady,ACTOR
116166,ts17013,Barry Williams,Greg Brady,ACTOR
98861,ts17013,Christopher Knight,Peter Brady,ACTOR
53260,ts17013,Mike Lookinland,Bobby Brady,ACTOR
29485,ts17013,Robbie Rist,Oliver,ACTOR
18715,ts3948,Bob Newhart,Robert Hartley,ACTOR
17093,ts3948,Suzanne Pleshette,Emily Hartley,ACTOR
90276,ts3948,Bill Daily,Howard Borden,ACTOR
78748,ts3948,Marcia Wallace,Carol Kester Bondurant,ACTOR
38113,ts3948,Peter Bonerz,,ACTOR
115687,ts22579,Guy Williams,Dr. John Robinson,ACTOR
65430,ts22579,June Lockhart,Dr. Maureen Robinson,ACTOR
45794,ts22579,Mark Goddard,Major Don West,ACTOR
112903,ts22579,Marta Kristen,Judy Robinson,ACTOR
20969,ts22579,Angela Cartwright,Penny Robinson,ACTOR
57167,ts22579,Bill Mumy,Will Robinson,ACTOR
13566,ts22579,Jonathan Harris,Dr. Zachary Smith,ACTOR
449617,ts22579,Dick Tufeld,Robot B-9,ACTOR
110551,ts22579,Bob May,Robot B-9,ACTOR
18045,ts21050,Tony Randall,Felix Unger,ACTOR
8039,ts21050,Jack Klugman,Oscar Madison,ACTOR
16025,tm147043,Eddie Albert,Narrator,ACTOR
63727,tm147043,Bob Holt,The Lorax / The Once-ler (voice),ACTOR
218717,tm147043,Athena Lorde,Miss O'Schmunsler (voice),ACTOR
218716,tm147043,Harlen Carraher,Boy (voice),ACTOR
7208,tm147043,Scatman Crothers,Singer,ACTOR
116048,tm147043,Vivian Vance,Singer,ACTOR
39139,tm147043,Thurl Ravenscroft,Singer,ACTOR
204632,tm147043,Hawley Pratt,,DIRECTOR
596409,ts37472,Norman 'Red' Benson,Host,ACTOR
67198,ts20690,Lucille Ball,Lucy Carmichael,ACTOR
92231,ts20690,Gale Gordon,Theodore J. Mooney,ACTOR
96413,tm1236,Peter Robbins,Charlie Brown,ACTOR
103181,tm1236,Pamelyn Ferdin,Lucy Van Pelt,ACTOR
326762,tm1236,Glenn Gilger,Linus Van Pelt,ACTOR
326763,tm1236,Andy Pforsich,Schroeder,ACTOR
96410,tm1236,Sally Dryer,Patty,ACTOR
149,tm1236,Bill Melendez,Snoopy,ACTOR
96408,tm1236,Ann Altieri,Violet,ACTOR
1018345,tm1236,Erin Sullivan,Sally Brown,ACTOR
749899,tm1236,David Carey,Shermy,ACTOR
146,tm1236,Christopher DeFaria,Pig-Pen,ACTOR
149,tm1236,Bill Melendez,,DIRECTOR
218722,tm156894,Chad Webber,Charlie Brown (voice),ACTOR
149,tm156894,Bill Melendez,Snoopy / Woodstock (voice),ACTOR
218206,tm156894,Robin Kohn,Lucy Van Pelt (voice),ACTOR
218207,tm156894,Stephen Shea,Linus Van Pelt (voice),ACTOR
218723,tm156894,David Carey,Schroeder (voice),ACTOR
218725,tm156894,Hilary Momberger-Powers,Sally Brown (voice),ACTOR
218724,tm156894,Johanna Baer,Lila (voice),ACTOR
218726,tm156894,Linda Ercoli,Clara (voice),ACTOR
218727,tm156894,Lynda Mendelson,Frieda (voice),ACTOR
146,tm156894,Christopher DeFaria,Peppermint Patty (voice),ACTOR
39139,tm156894,Thurl Ravenscroft,"""No Dogs Allowed"" (voice) (uncredited)",ACTOR
149,tm156894,Bill Melendez,,DIRECTOR
325403,tm11186,Allan Sherman,The Cat in the Hat (voice),ACTOR
91529,tm11186,Daws Butler,Mr. Krinklebein the Fish (voice),ACTOR
103181,tm11186,Pamelyn Ferdin,Sally (voice),ACTOR
531382,tm11186,Tony Frazier,Boy (voice),ACTOR
531381,tm11186,Gloria Camacho,Mother (voice),ACTOR
39139,tm11186,Thurl Ravenscroft,Thing 1 (voice),ACTOR
531383,tm11186,Gene Morford,Thing 2 (voice) (as Lewis Morford),ACTOR
204632,tm11186,Hawley Pratt,,DIRECTOR
325403,tm189299,Allan Sherman,Cat in the Hat (voice),ACTOR
10113,tm189299,Hans Conried,Narrator / North-Going Zax / South-Going Zax (voice),ACTOR
72502,tm189299,Paul Winchell,Sneetches / Sam-I-Am / Green Eggs and Ham Hater (voice),ACTOR
63727,tm189299,Bob Holt,Sneetches / Sylvester McMonkey McBean (voice),ACTOR
204632,tm189299,Hawley Pratt,,DIRECTOR
14949,ts21837,Anthony Anderson,Kevin Bernard,ACTOR
3654,ts21837,Jeffrey Donovan,Frank Cosgrove,ACTOR
15920,ts21837,Hugh Dancy,Nolan Price,ACTOR
22709,ts21837,Camryn Manheim,Kate Dixon,ACTOR
261082,ts21837,Odelya Halevi,Samantha Maroun,ACTOR
21837,ts21837,Sam Waterston,Jack McCoy,ACTOR
9261,tm19438,Cary Elwes,Westley,ACTOR
10888,tm19438,Robin Wright,The Princess Bride,ACTOR
11169,tm19438,Mandy Patinkin,Inigo Montoya,ACTOR
11172,tm19438,Chris Sarandon,Prince Humperdinck,ACTOR
11170,tm19438,André Roussimoff,Fezzik,ACTOR
11173,tm19438,Christopher Guest,Count Tyrone Rugen,ACTOR
4785,tm19438,Wallace Shawn,Vizzini,ACTOR
11174,tm19438,Peter Falk,The Grandfather / Narrator,ACTOR
11177,tm19438,Fred Savage,The Grandson,ACTOR
5455,tm19438,Billy Crystal,Miracle Max,ACTOR
11179,tm19438,Carol Kane,Valerie,ACTOR
11178,tm19438,Mel Smith,The Albino,ACTOR
11180,tm19438,Peter Cook,The Impressive Clergyman,ACTOR
11184,tm19438,Margery Mason,The Ancient Booer,ACTOR
11188,tm19438,Willy DeVille,The Balladeer (voice) (uncredited),ACTOR
11191,tm19438,Mark Knopfler,The Balladeer's Guitarist (uncredited),ACTOR
11190,tm19438,Guy Fletcher,The Balladeer's Keyboardist (uncredited),ACTOR
11181,tm19438,Willoughby Gray,The King,ACTOR
10547,tm19438,Betsy Brantley,The Mother,ACTOR
11183,tm19438,Anne Dyson,The Queen,ACTOR
11185,tm19438,Malcolm Storry,Yellin,ACTOR
11186,tm19438,Paul Badger,The Assistant Brute,ACTOR
11187,tm19438,Errol Bennett,The Balladeer's Percussionist (uncredited),ACTOR
11189,tm19438,Mickey Feat,The Balladeer's Bassist (uncredited),ACTOR
11194,tm19438,Jamie Lane,The Balladeer's Drummer (uncredited),ACTOR
11195,tm19438,Sallie McLaughlin,(uncredited),ACTOR
11197,tm19438,Derek Pykett,Villager (uncredited),ACTOR
224,tm19438,Rob Reiner,,DIRECTOR
527,ts20711,Dan Castellaneta,Homer Simpson / Abe Simpson / Barney Gumble / Krusty (voice),ACTOR
8467,ts20711,Julie Kavner,Marge Simpson / Patty Bouvier / Selma Bouvier (voice),ACTOR
39195,ts20711,Nancy Cartwright,Bart Simpson / Nelson Muntz / Ralph Wiggum (voice),ACTOR
21301,ts20711,Yeardley Smith,Lisa Simpson (voice),ACTOR
8902,ts20711,Hank Azaria,Moe Szyslak / Chief Wiggum / Apu / Comic Book Guy / Carl (voice),ACTOR
24575,ts20711,Harry Shearer,Ned Flanders / Mr. Burns / Smithers / Skinner / Lenny (voice),ACTOR
32090,tm123377,Emilio Estevez,Andrew Clark,ACTOR
4344,tm123377,Paul Gleason,Richard Vernon,ACTOR
15933,tm123377,Anthony Michael Hall,Brian Johnson,ACTOR
20911,tm123377,John Kapelos,Carl,ACTOR
18695,tm123377,Judd Nelson,John Bender,ACTOR
13513,tm123377,Molly Ringwald,Claire Standish,ACTOR
19840,tm123377,Ally Sheedy,Allison Reynolds,ACTOR
80259,tm123377,Perry Crawford,Allison's Father,ACTOR
80260,tm123377,Mary Christian,Brian's Sister,ACTOR
10747,tm123377,Ron Dean,Andy's Father,ACTOR
79910,tm123377,Tim Gamble,Claire's Father,ACTOR
80261,tm123377,Fran Gargano,Allison's Mom,ACTOR
80262,tm123377,Mercedes Hall,Brian's Mom,ACTOR
12815,tm123377,John Hughes,,DIRECTOR
28143,ts19522,Ted Danson,Sam Malone,ACTOR
21912,ts19522,Kirstie Alley,Rebecca Howe,ACTOR
29720,ts19522,Rhea Perlman,Carla Tortelli,ACTOR
2290,ts19522,John Ratzenberger,Cliff Clavin,ACTOR
33593,ts19522,George Wendt,Norm Peterson,ACTOR
2823,ts19522,Kelsey Grammer,Frasier Crane,ACTOR
1759,ts19522,Woody Harrelson,Woody Boyd,ACTOR
17994,ts19522,Bebe Neuwirth,Lilith Sternin,ACTOR
12462,tm153016,Richard Gere,Edward Lewis,ACTOR
6303,tm153016,Julia Roberts,Vivian Ward,ACTOR
12463,tm153016,Ralph Bellamy,James Morse,ACTOR
12464,tm153016,Jason Alexander,Philip Stuckey,ACTOR
53714,tm153016,Laura San Giacomo,Kit De Luca,ACTOR
6845,tm153016,Alex Hyde-White,David Morse,ACTOR
9037,tm153016,Amy Yasbeck,Elizabeth Stuckey,ACTOR
12466,tm153016,Elinor Donahue,Bridget,ACTOR
17333,tm153016,Hector Elizondo,Barney Thompson,ACTOR
12468,tm153016,Judith Baldwin,Susan,ACTOR
687099,tm153016,Bill Applebaum,Howard,ACTOR
79421,tm153016,Billy Gallo,Carlos,ACTOR
35260,tm153016,Abdul Salaam El Razzac,Happy Man,ACTOR
8902,tm153016,Hank Azaria,Detective,ACTOR
16769,tm153016,Larry Hankin,Landlord,ACTOR
1792435,tm153016,Julie Paris,Rachel,ACTOR
1333781,tm153016,Rhonda Hansome,Bermuda,ACTOR
1207023,tm153016,Marty Nadler,Tourist Man,ACTOR
422490,tm153016,Lynda Goodfriend,Tourist Woman,ACTOR
54466,tm153016,Frank Campanella,Pops,ACTOR
148389,tm153016,Jackie O'Brien,Artist,ACTOR
103659,tm153016,Scott Marshall,Skateboard Kid,ACTOR
92253,tm153016,Patrick Richwood,Night Elevator Operator Dennis,ACTOR
14340,tm153016,Kathleen Marshall,Day Desk Clerk,ACTOR
466090,tm153016,Laurelle Mehus,Night Desk Clerk,ACTOR
218953,tm153016,Marvin Braverman,Room Service Waiter,ACTOR
46695,tm153016,Al Sapienza,Night Doorman,ACTOR
19057,tm153016,James Patrick Stuart,Day Bellhop,ACTOR
94197,tm153016,Lloyd T. Williams,Bellhop,ACTOR
1333826,tm153016,R. Darrell Hunter,Darryl The Limo Driver,ACTOR
458709,tm153016,James Patrick Dunne,Lounge Pianist,ACTOR
160935,tm153016,Valorie Armstrong,Woman in Lobby,ACTOR
464818,tm153016,Steve Restivo,Italian Businessman,ACTOR
57668,tm153016,Rodney Kageyama,Japanese Businessman,ACTOR
1333831,tm153016,Douglas Stitzel,American Businessman,ACTOR
12465,tm153016,Larry Miller,Mr. Hollister,ACTOR
82058,tm153016,Dey Young,Snobby Saleswoman,ACTOR
778830,tm153016,Shane Ross,Marie,ACTOR
47262,tm153016,Carol Williard,Saleswoman,ACTOR
488840,tm153016,Minda Burr,Saleswoman,ACTOR
100177,tm153016,Robyn Peterson,Saleswoman,ACTOR
119974,tm153016,Mariann Aalda,Saleswoman,ACTOR
1333848,tm153016,RC Everbeck,Tie Salesman,ACTOR
653820,tm153016,Michael French,Maitre D',ACTOR
656810,tm153016,Allan Kent,Waiter,ACTOR
129838,tm153016,"Stacy Keach, Sr.",Senator Adams,ACTOR
687256,tm153016,Lucinda Crosby,Olsen Sister,ACTOR
489405,tm153016,Nancy Locke,Olsen Sister,ACTOR
87986,tm153016,Calvin Remsberg,Sod Stomping Announcer,ACTOR
491556,tm153016,Lloyd Nelson,Game Announcer,ACTOR
1333344,tm153016,Norman Large,Polite Husband,ACTOR
4372,tm153016,Tracy Reiner,Woman at Car,ACTOR
65235,tm153016,Tom Nolan,Vance,ACTOR
12470,tm153016,John David Carson,Mark,ACTOR
1160098,tm153016,Daniel Bardol,Jake,ACTOR
1333339,tm153016,Karin Calabro,"Violetta in ""La Traviata""",ACTOR
1333867,tm153016,Bruce Eckstut,"Alfredo in ""La Traviata""",ACTOR
71931,tm153016,Amzie Strickland,Matron,ACTOR
77057,tm153016,Mychael Bates,Usher,ACTOR
12471,tm153016,Garry Marshall,Bum Tour Guide (uncredited),ACTOR
12471,tm153016,Garry Marshall,,DIRECTOR
90907,ts21579,Bea Arthur,Dorothy Zbornak,ACTOR
7604,ts21579,Betty White,Rose Nylund,ACTOR
63899,ts21579,Rue McClanahan,Blanche Devereaux,ACTOR
20899,ts21579,Estelle Getty,Sophia Petrillo,ACTOR
21511,tm44887,Mitsuo Iwata,Shôtarô Kaneda (voice),ACTOR
21512,tm44887,Nozomu Sasaki,Tetsuo Shima (voice),ACTOR
21513,tm44887,Mami Koyama,Kei (voice),ACTOR
21514,tm44887,Tesshou Genda,Ryûsaku (voice),ACTOR
21515,tm44887,Hiroshi Ohtake,Nezu (voice),ACTOR
21516,tm44887,Kōichi Kitamura,"Priestess Miyako, Council A (voice)",ACTOR
104707,tm44887,Yuriko Fuchizaki,Kaori (voice),ACTOR
83018,tm44887,Masaaki Ôkura,Yamagata (voice),ACTOR
14001,tm44887,Takeshi Kusao,Kai (voice),ACTOR
83019,tm44887,Kazuhiro Kamifuji,Masaru (No. 27) (voice),ACTOR
83020,tm44887,Tatsuhiko Nakamura,Takashi (No. 26) (voice),ACTOR
21517,tm44887,Fukue Itô,Kiyoko (No. 25) (voice),ACTOR
1546438,tm44887,Yuka Ôno,,ACTOR
21518,tm44887,Katsuhiro Otomo,,DIRECTOR
3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
6756,tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
9438,tm180542,Joe Pesci,Frankie Monaldi,ACTOR
68563,tm180542,Tuesday Weld,Carol,ACTOR
7749,tm180542,Burt Young,Joe,ACTOR
16204,tm180542,Treat Williams,James Conway O'Donnell,ACTOR
28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
14853,tm180542,Richard Bright,Chicken Joe,ACTOR
80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
30008,tm180542,Darlanne Fluegel,Eve,ACTOR
81000,tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
81005,tm180542,Frank Gio,Beefy,ACTOR
1575,tm180542,Jennifer Connelly,Young Deborah,ACTOR
81001,tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
60657,tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
22241,tm180542,Brian Bloom,Young Patsy,ACTOR
81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
81002,tm180542,Adrian Curran,Young Cockeye,ACTOR
712557,tm180542,Julie Cohen,Young Peggy,ACTOR
81003,tm180542,Noah Moazezi,Dominic,ACTOR
5750,tm180542,James Russo,Bugsy,ACTOR
9470,tm180542,Clem Caserta,Al Capuano,ACTOR
81007,tm180542,Frank Sisto,Fred Capuano,ACTOR
30012,tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
81008,tm180542,Mike Gendel,Irving Gold,ACTOR
81009,tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
81006,tm180542,Margherita Pace,Young Deborah (Double),ACTOR
5684,tm180542,Paul Herman,Monkey,ACTOR
111590,tm180542,Bruno Iannone,Thug,ACTOR
61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR
29073,tm180542,Ray Dittrich,Trigger,ACTOR
11550,tm180542,Richard Foronjy,Officer Whitey,ACTOR
20581,tm180542,Mario Brega,Mandy,ACTOR
752070,tm180542,Angelo Florio,Willie the Ape,ACTOR
5940,tm180542,Marcia Jean Kurtz,Max's Mother,ACTOR
821438,tm180542,Gerard Murphy,Crowning,ACTOR
112286,tm180542,Dutch Miller,Van Linden,ACTOR
17817,tm180542,Robert Harper,Sharkey,ACTOR
302112,tm180542,Amy Ryder,Peggy,ACTOR
476911,tm180542,Karen Shallo,Mrs. Aiello,ACTOR
1341561,tm180542,Frankie Caserta,Bugsy's Gang,ACTOR
1341749,tm180542,Joey Marzella,Bugsy's Gang,ACTOR
298686,tm180542,Marvin Scott,Interviewer,ACTOR
1341620,tm180542,Ann Neville,Girl in Coffin,ACTOR
551078,tm180542,Joey Faye,Adorable Old Man,ACTOR
1341629,tm180542,Linda Ipanema,Nurse Thompson,ACTOR
116852,tm180542,Tandy Cronyn,Reporter 1,ACTOR
469888,tm180542,Richard Zobel,Reporter 2,ACTOR
17146,tm180542,Baxter Harris,Reporter 3,ACTOR
1594,tm180542,Arnon Milchan,Chauffeur,ACTOR
1341752,tm180542,Marty Licata,Cemetery Caretaker,ACTOR
6642,tm180542,Estelle Harris,Peggy's Mother,ACTOR
1341618,tm180542,Gerritt Debeer,Drunk,ACTOR
1030723,tm180542,Alexander Godfrey,Newstand Man,ACTOR
1419294,tm180542,Cliff Cudney,Mounted Policeman,ACTOR
1341539,tm180542,Paul Farentino,2nd Mounted Policeman,ACTOR
924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR
1341479,tm180542,Mort Freeman,Street Singer,ACTOR
1341416,tm180542,Massimo Liti,Young Macrò,ACTOR
1341637,tm180542,Jay Zeely,Foreman,ACTOR
47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),ACTOR
1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),ACTOR
94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),ACTOR
1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),ACTOR
1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR
1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),ACTOR
1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR
1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR
434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),ACTOR
1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),ACTOR
469679,tm180542,Ron Nummi,Waiter (uncredited),ACTOR
1341712,tm180542,Ryan Paris,Speakeasy Patron (uncredited),ACTOR
1341601,tm180542,Nicola Roberto,Speakeasy Trumpet Player (uncredited),ACTOR
543125,tm180542,Gianni Sanjust,Speakeasy Clarinet Player (uncredited),ACTOR
488781,tm180542,Alex Serra,Speakeasy Vocalist (uncredited),ACTOR
551439,tm180542,Susan Spafford,Nurse (uncredited),ACTOR
120119,tm180542,Mark Frazer,Pimp (uncredited),ACTOR
506691,tm180542,Maria Pia Monicelli,Prostitute (uncredited),ACTOR
7205,tm180542,Louise Fletcher,Riverdale Cemetery Director (uncredited),ACTOR
37242,tm180542,Sergio Leone,,DIRECTOR
22304,ts21560,Masako Nozawa,Son Goku (voice),ACTOR
22308,ts21560,Mayumi Tanaka,Krillin (voice),ACTOR
22306,ts21560,Hiromi Tsuru,Bulma (voice),ACTOR
28172,ts21560,Toru Furuya,Yamcha (voice),ACTOR
89870,ts21560,Naoki Tatsuta,Oolong (voice),ACTOR
30695,ts21560,Naoko Watanabe,Puar (voice),ACTOR
21513,ts21560,Mami Koyama,Lunch (voice),ACTOR
42381,ts21560,Shigeru Chiba,Emperor Pilaf (voice),ACTOR
89871,ts21560,Jôji Yanami,Narrator (voice),ACTOR
11379,ts21560,Chikao Ohtsuka,Tao Pai Pai (voice),ACTOR
7423,ts21560,Hirotaka Suzuoki,Tien Shinhan (voice),ACTOR
26773,ts21560,Kōhei Miyauchi,Muten Roshi (voice),ACTOR
85704,ts21560,Kenji Utsumi,Announcer (voice),ACTOR
42359,ts21560,Takeshi Aono,Piccolo Daimao (voice),ACTOR
22309,ts21560,Toshio Furukawa,Piccolo Jr. (voice),ACTOR
21514,ts21560,Tesshou Genda,Shuu (voice),ACTOR
89875,ts21560,Hiroko Emori,Chaozu (voice),ACTOR
361369,ts21560,Eiko Yamada,Mai (voice),ACTOR
29641,ts31166,Simon Jones,Arthur Dent,ACTOR
402388,ts31166,David Dixon,Ford Prefect,ACTOR
29486,ts31166,Sandra Dickinson,Trillian,ACTOR
199633,ts31166,Mark Wing-Davey,Zaphod Beeblebrox,ACTOR
221411,ts31166,Stephen Moore,Marvin,ACTOR
137412,ts31166,Peter Jones,,ACTOR
402389,ts31166,David Learner,,ACTOR
14344,ts22481,Ed O'Neill,Al Bundy,ACTOR
3897,ts22481,Katey Sagal,Peggy Bundy,ACTOR
79540,ts22481,David Faustino,Bud Bundy,ACTOR
5435,ts22481,Christina Applegate,Kelly Bundy,ACTOR
51409,ts22481,Amanda Bearse,Marcy D'Arcy,ACTOR
33742,ts22481,Ted McGinley,Jefferson D'Arcy,ACTOR
11177,ts21338,Fred Savage,Kevin Arnold,ACTOR
4718,ts21338,Dan Lauria,Jack Arnold,ACTOR
95846,ts21338,Alley Mills,Norma Arnold,ACTOR
19351,ts21338,Olivia d'Abo,Karen Arnold,ACTOR
38931,ts21338,Jason Hervey,Wayne Arnold,ACTOR
72678,ts21338,Danica McKellar,Winnie Cooper,ACTOR
95845,ts21338,Josh Saviano,Paul Pfeiffer,ACTOR
32214,ts21338,Daniel Stern,Narrator (Adult Kevin),ACTOR
8786,ts21396,Rowan Atkinson,Mr. Bean,ACTOR
33017,ts2996,Brian Austin Green,David Silver,ACTOR
30162,ts2996,Ian Ziering,Steve Sanders,ACTOR
84837,ts2996,Jennie Garth,Kelly Taylor,ACTOR
921,ts2996,Tori Spelling,Donna Martin,ACTOR
84839,ts2996,Lindsay Price,Janet Sosna,ACTOR
209630,ts2996,Vincent Young,Noah Hunter,ACTOR
79744,ts2996,Vanessa Marcil,Gina Kincaid,ACTOR
20294,ts2996,Daniel Cosgrove,Matt Durning,ACTOR
84838,ts2996,Joe E. Tata,Nat Bussichio,ACTOR
7787,tm120571,Kathleen Turner,Peggy Sue,ACTOR
6747,tm120571,Nicolas Cage,Charlie Bodell,ACTOR
21300,tm120571,Helen Hunt,Beth Bodell,ACTOR
30152,tm120571,Catherine Hicks,Carol Heath,ACTOR
2566,tm120571,Joan Allen,Maddy Nagle,ACTOR
5614,tm120571,Jim Carrey,Walter Getz,ACTOR
36260,tm120571,Barry Miller,Richard Norvik,ACTOR
82712,tm120571,Barbara Harris,Evelyn Kelcher,ACTOR
4921,tm120571,Sofia Coppola,Nancy Kelcher,ACTOR
32211,tm120571,Maureen O'Sullivan,Elizabeth Alvorg,ACTOR
35576,tm120571,Don Murray,Jack Kelcher,ACTOR
6903,tm120571,Kevin J. O'Connor,Michael Fitzsimmons,ACTOR
20761,tm120571,Lisa Jane Persky,Delores Dodge,ACTOR
19382,tm120571,Lucinda Jenney,Rosalie Testa,ACTOR
53794,tm120571,Wil Shriner,Arthur Nagle,ACTOR
65428,tm120571,Leon Ames,Barney Alvorg,ACTOR
38143,tm120571,Glenn Withrow,Terry,ACTOR
39183,tm120571,Marshall Crenshaw,Reunion Band Musician,ACTOR
32170,tm120571,John Carradine,Leo,ACTOR
1599830,tm120571,Randy Bourne,Scott Bodell,ACTOR
46125,tm120571,Don Stark,Doug Stell,ACTOR
17894,tm120571,Sigrid Wurschmidt,Sharon,ACTOR
108173,tm120571,Harry Basil,Leon,ACTOR
53539,tm120571,Sachi Parker,Lisa,ACTOR
714267,tm120571,Vivien Straus,Sandy,ACTOR
2106,tm120571,Morgan Upton,Mr. Gilfond,ACTOR
1599834,tm120571,Lewis Leibovich,Dr. Daly,ACTOR
230032,tm120571,Daniel R. Suhart,Chinese Waiter,ACTOR
62869,tm120571,Dan Leegant,Lodge Member,ACTOR
1599838,tm120571,Mary Leichtling,Reunion Receptionist,ACTOR
86193,tm120571,Anna Ferguson,Nurse,ACTOR
476067,tm120571,Harrod Blank,Dancer,ACTOR
11994,tm120571,Francis Ford Coppola,,DIRECTOR
27092,ts21416,Tim Daly,Joe Hackett,ACTOR
25457,ts21416,Steven Weber,Brian Hackett,ACTOR
93459,ts21416,Crystal Bernard,Helen Hackett,ACTOR
59499,ts21416,David Schramm,Roy Biggins,ACTOR
93460,ts21416,Rebecca Schull,Fay Cochran,ACTOR
8689,ts21416,Tony Shalhoub,Antonio Scarpacci,ACTOR
9037,ts21416,Amy Yasbeck,Casey Davenport,ACTOR
32090,tm126876,Emilio Estevez,Kirby Keger,ACTOR
6222,tm126876,Rob Lowe,Billy Hicks,ACTOR
22083,tm126876,Andrew McCarthy,Kevin Dolenz,ACTOR
14886,tm126876,Demi Moore,Jules,ACTOR
18695,tm126876,Judd Nelson,Alec Newbary,ACTOR
