id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm17109,The Southerner,MOVIE,"Sam Tucker, a cotton picker, in search of a better future for his family, decides to grow his own cotton crop. In the first year, the Tuckers battle disease, a flood, and a jealous neighbor. Can they make it as farmers?",1945,,92,['drama'],['US'],,tt0038107,7.1,3443.0,3.753,6.3
tm52,A Farewell to Arms,MOVIE,"A tale of the World War I love affair, begun in Italy, between American ambulance driver Lt. Frederic Henry and British nurse Catherine Barkley. Eventually separated by Frederic's transfer, tremendous challenges and difficult decisions face each as the war rages on.",1932,PG,89,"['drama', 'romance', 'war']",['US'],,tt0022879,6.4,5970.0,7.581,6.3
tm97774,The Scarlet Letter,MOVIE,"In the seventeenth century, in Massachusetts, a young woman is forced to wear a scarlet ""A"" on her dress for bearing a child out of wedlock.",1934,G,69,"['drama', 'history', 'romance']",['US'],,tt0025747,5.3,367.0,1.666,4.0
tm60168,The Big Lift,MOVIE,The Berlin Air Lift from the point of view of two NCOs.,1950,,120,"['drama', 'war']","['DE', 'US']",,tt0042249,6.5,1550.0,2.667,6.7
tm70223,Why We Fight: Prelude to War,MOVIE,"Prelude to War was the first film of Frank Capra's Why We Fight propaganda film series, commissioned by the Pentagon and George C. Marshall. It was made to convince American troops of the necessity of combating the Axis Powers during World War II. This film examines the differences between democratic and fascist states.",1942,,53,"['documentation', 'war']",['US'],,tt11089918,7.0,2194.0,3.877,6.6
tm77319,Santa Fe Trail,MOVIE,"As a penalty for fighting fellow classmates days before graduating from West Point, J.E.B. Stuart, George Armstrong Custer and four friends are assigned to the 2nd Cavalry, stationed at Fort Leavenworth. While there they aid in the capture and execution of the abolitionist, John Brown following the Battle of Harper's Ferry.",1940,,110,"['western', 'war', 'drama', 'history', 'romance']",['US'],,tt0033021,6.2,3754.0,5.925,5.8
tm17383,Dick Tracy,MOVIE,Detective Tracy (Morgan Conway) rescues Tess Trueheart (Anne Jeffreys) and Junior from a killer called Splitface (Mike Mazurki).,1945,,61,"['action', 'crime', 'thriller', 'family']",['US'],,tt0037642,5.9,1380.0,2.627,5.1
tm50402,Woman on the Run,MOVIE,"Frank Johnson, a sole witness to a gangland murder, goes into hiding and is trailed by Police Inspector Ferris, on the theory that Frank is trying to escape from possible retaliation. Frank's wife, Eleanor, suspects he is actually running away from their unsuccessful marriage. Aided by a newspaperman, Danny Leggett, Eleanor sets out to locate her husband. The killer is also looking for him, and keeps close tabs on Eleanor.",1950,PG,77,"['drama', 'crime', 'thriller']",['US'],,tt0043142,7.2,3901.0,4.814,6.8
tm88502,Life with Father,MOVIE,A straitlaced turn-of-the-century father presides over a family of boys and the mother who really rules the roost.,1947,,118,"['comedy', 'family']",['US'],,tt0039566,7.1,5446.0,4.151,6.4
tm62593,Nothing Sacred,MOVIE,"When a small-town girl is diagnosed with a rare, deadly disease, an ambitious newspaper man turns her into a national heroine.",1937,,77,"['romance', 'drama', 'fantasy', 'comedy']",['US'],,tt0029322,6.9,6570.0,4.764,6.3
tm85417,Penny Serenade,MOVIE,"While listening to a recording of Penny Serenade, Julie Gardiner Adams begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams, which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose.",1941,,119,"['romance', 'drama']",['US'],,tt0034012,7.1,7087.0,5.767,6.8
tm4525,He Walked by Night,MOVIE,"This film-noir piece, told in semi-documentary style, follows police on the hunt for a resourceful criminal who shoots and kills a cop.",1949,,79,"['thriller', 'crime']",['US'],,tt0040427,7.1,5943.0,5.253,6.7
tm5051,Algiers,MOVIE,"Pepe Le Moko is a notorious thief, who escaped from France. Since his escape, Moko became a resident and leader of the immense Casbah of Algiers. French officials arrive insisting on Pepe's capture are met with unfazed local detectives, led by Inspector Slimane, who are biding their time. Meanwhile, Pepe meets the beautiful Gaby , which arouses the jealousy of Ines",1938,,96,"['drama', 'romance']",['US'],,tt0029855,6.7,2803.0,2.472,6.7
tm118203,Jack London,MOVIE,The adventurous and remarkable life of the US writer Jack London (1876-1916).,1943,,94,"['drama', 'war', 'romance']",['US'],,tt0036051,5.1,389.0,2.022,5.8
tm100333,Broken Blossoms,MOVIE,The love story of an abused English girl and a Chinese Buddhist in a time when London was a brutal and harsh place to live.,1919,PG-13,89,"['romance', 'drama']",['US'],,tt0166130,7.3,10230.0,6.012,6.9
tm61613,Too Late for Tears,MOVIE,"One night on a lonely highway, a speeding car tosses a satchel of money, meant for somebody else, into Jane and Alan Palmer's back seat. Alan wants to turn it over to the police, but Jane persuades him to hang onto it 'for a while'. Soon, the Palmers are traced by one Danny Fuller, a sleazy character who claims the money is his.",1949,PG,99,"['crime', 'thriller', 'drama']",['US'],,tt0041968,7.3,4678.0,5.145,6.9
tm127199,Orphans of the Storm,MOVIE,"France, on the eve of the French Revolution. Henriette and Louise have been raised together as sisters. When the plague that takes their parents' lives causes Louise's blindness, they decide to travel to Paris in search of a cure, but they separate when a lustful aristocrat crosses their path.",1921,,150,"['drama', 'history', 'romance']",['US'],,tt0242584,7.3,5133.0,5.002,7.0
tm91719,Let There Be Light,MOVIE,"The final entry in a trilogy of films produced for the U.S. government by John Huston. Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment. It deals with what would now be called PTSD, but at the time was categorised as psychoneurosis or shell-shock. Government officials deemed this 1946 film counterproductive to postwar efforts; it was not shown publicly until 1981.",1946,,58,"['war', 'documentation']",['US'],,tt0082649,7.4,1850.0,3.226,7.4
tm90549,The Red House,MOVIE,"An old man and his sister are concealing a terrible secret from their adopted teen daughter, concerning a hidden abandoned farmhouse, located deep in the woods.",1947,,100,"['thriller', 'horror', 'drama']",['US'],,tt0039757,6.8,4016.0,3.991,6.3
tm348419,Payoff in the Pacific,MOVIE,A documentary on .S. efforts against the Japanese during the Second World War.,1945,,56,[],[],,,,,0.6,
tm3083,The Memphis Belle: A Story of a Flying Fortress,MOVIE,"This documentary centers on the crew of the B-17 Flying Fortress Memphis Belle as it prepares to execute a strategic bombing raid on sub-pens in Wilhelmshaven, Germany.",1944,,45,"['war', 'documentation', 'history']",['US'],,tt0036152,7.3,1646.0,2.497,6.7
tm90149,Smash-Up: The Story of a Woman,MOVIE,A nightclub singer uses alcohol in excess to sooth her painful life.,1947,,103,"['drama', 'music', 'romance']",['US'],,tt0039840,6.4,1489.0,2.302,6.0
tm4412,Submarine Warfare,MOVIE,"In the late 1800's the father of submarines, Mr John Holland, hit upon the idea of powering a submarine with an internal combustion engine and an electric motor. For over a hundred years, since the first semi-successful attempts during the American Civil War, submarine warfare had been fraught with difficulties and failure. In 1901, the Holland I was launched as the first Royal Navy submarine and submarines have been an integral part of the Navy ever since.",1944,,38,"['war', 'documentation']",['US'],,tt2866350,5.9,9.0,0.6,
tm67825,Impact,MOVIE,"After surviving a murder attempt, an auto magnate goes into hiding so his wife can pay for the crime.",1949,,111,"['thriller', 'crime', 'drama']",['US'],,tt0041503,7.0,3809.0,4.016,6.3
tm16924,College,MOVIE,"Brilliant in his studies and dismissive of athletics, Ronald finishes high school at the top of his class. But in college his uptight attitude doesn't win him any points with his sports-loving classmates, and pretty coed Mary ignores him in favor of brutish jock Jeff. Hoping to impress Mary, Ronald makes a buffoon of himself at every sport imaginable.",1927,,66,"['comedy', 'drama', 'sport']",['US'],,tt0017765,7.0,4836.0,5.164,6.8
tm82402,The Devil Bat,MOVIE,"Dr. Carruthers feels bitter at being betrayed by his employers, Heath and Morton, when they became rich as a result of a product he devised. He gains revenge by electrically enlarging bats and sending them out to kill his employers' family members by instilling in the bats a hatred for a particular perfume he has discovered, which he gets his victims to apply before going outdoors. Johnny Layton, a reporter, finally figures out Carruthers is the killer and, after putting the perfume on himself, douses it on Carruthers in the hopes it will get him to give himself away. One of the two is attacked as the giant bat makes one of its screaming, swooping power dives.",1940,,68,"['horror', 'scifi']",['US'],,tt0032390,5.5,3006.0,3.612,5.3
tm87277,The Headless Horseman,MOVIE,"The village of Sleepy Hollow is getting ready to greet the new schoolteacher, Ichabod Crane, who is coming from New York. Crane has already heard of the village's legendary ghost, a headless horseman who is said to be searching for the head that he lost in battle. The schoolteacher has barely arrived when he begins to pursue the beautiful young heiress Katrina Van Tassel, angering Abraham Van Brunt, who is courting her. Crane's harsh, small-minded approach to teaching also turns some of the villagers against him. Soon there many who would like to see him leave the village altogether.",1922,,76,"['horror', 'comedy', 'drama']",['US'],,tt0013223,4.9,299.0,0.747,5.5
tm112752,Sherlock Holmes and the Secret Weapon,MOVIE,"In the midst of World War II, Sherlock Holmes rescues the Swiss inventor of a new bomb-sight from the Gestapo and brings him to England, where he shortly falls into the clutches of Professor Moriarty.",1943,,68,"['thriller', 'crime', 'drama']",['US'],,tt0035317,6.5,5948.0,4.593,6.3
tm137796,The Kennel Murder Case,MOVIE,"Philo Vance, accompanied by his prize-losing Scottish terrier, investigates the locked-room murder of a prominent and much-hated collector whose broken Chinese vase provides an important clue.",1933,,73,['crime'],['US'],,tt0024210,6.9,3447.0,2.496,6.3
tm15689,The Woman in Green,MOVIE,"Sherlock Holmes investigates when young women around London turn up murdered, each with a finger severed. Scotland Yard suspects a madman, but Holmes believes the killings to be part of a diabolical plot.",1945,,68,"['thriller', 'crime', 'drama']",['US'],,tt0038259,6.6,6065.0,8.992,6.5
tm88605,Fear in the Night,MOVIE,"The dream is unusually vivid: Bank employee Vince Grayson finds himself murdering a man in a sinister octagonal-shaped room lined with mirrors while a mysterious woman breaks into a safe. It is so vivid that Vince suspects it may have really happened. To get the dream off his mind, he goes on a picnic with some relatives. When a thunderstorm forces his party into a nearby mansion, Vince discovers that the bizarre room does exist, and it means nothing but trouble.",1947,,72,"['thriller', 'crime', 'drama']",['US'],,tt0039372,6.4,1549.0,3.838,5.5
tm16906,San Pietro,MOVIE,"This documentary movie is about the battle of San Pietro, a small village in Italy. Over 1,100 US soldiers were killed while trying to take this location, that blocked the way for the Allied forces from the Germans.",1945,,32,"['war', 'documentation']",['US'],,,,,2.659,6.1
tm163014,Gulliver's Travels,MOVIE,"Gulliver washes ashore on Lilliput and attempts to prevent war between that tiny kingdom and its equally-miniscule rival, Blefiscu, as well as smooth the way for the romance between the Princess and Prince of the opposing lands. In this he is alternately aided and hampered by the Lilliputian town crier and general fussbudget, Gabby. A life-threatening situation develops when the bumbling trio of Blefiscu spies, Sneak, Snoop, and Snitch, manage to steal Gulliver's pistol.",1939,G,76,"['action', 'animation', 'family', 'comedy', 'fantasy', 'romance']",['US'],,tt0031397,6.6,4330.0,5.762,6.3
tm67142,The Inspector General,MOVIE,"An illiterate stooge in a traveling medicine show wanders into a strange town and is picked up on a vagrancy charge. The town's corrupt officials mistake him for the inspector general whom they think is traveling in disguise. Fearing he will discover they've been pocketing tax money, they make several bungled attempts to kill him.",1949,,101,"['romance', 'comedy']",['US'],,tt0041509,6.7,3295.0,3.945,6.4
tm131928,The Vampire Bat,MOVIE,"When the villagers of Klineschloss start dying of blood loss, the town fathers suspect a resurgence of vampirism. While police inspector Karl remains skeptical, scientist Dr. von Niemann cares for the vampire's victims one by one, and suspicion falls on simple-minded Herman Gleib because of his fondness for bats. A blood-thirsty mob hounds Gleib to his death, but the vampire attacks don't stop.",1933,,64,"['horror', 'thriller', 'drama', 'romance', 'scifi']",['US'],,tt0024727,5.7,2558.0,4.216,5.4
tm53436,Svengali,MOVIE,A music maestro uses hypnotism on a young model he meets in Paris to make her both his muse and wife.,1931,,81,"['horror', 'fantasy', 'drama', 'romance', 'scifi']",['US'],,tt0022454,6.8,2027.0,1.237,6.0
tm83000,Pot o' Gold,MOVIE,"Jimmy, the owner of a failed music shop, goes to work with his uncle, the owner of a food factory. Before he gets there, he befriends an Irish family who happens to be his uncle's worst enemy because of their love for music and in-house band who constantly practices. Soon, Jimmy finds himself trying to help the band by getting them gigs and trying to reconcile the family with his uncle.",1941,,86,"['romance', 'comedy']",['US'],,tt0034055,6.0,1745.0,2.255,6.3
tm88304,My Favorite Brunette,MOVIE,"Baby photographer Ronnie Jackson, on death row in San Quentin, tells reporters how he got there: taking care of his private-eye neighbor's office, Ronnie is asked by the irresistible Baroness Montay to find the missing Baron. There follow confusing but sinister doings in a gloomy mansion and a private sanatorium, with every plot twist a parody of thriller cliches.",1947,,87,"['thriller', 'crime', 'romance', 'comedy']",['US'],,tt0039645,6.8,3404.0,3.368,6.8
tm106125,Within Our Gates,MOVIE,"Abandoned by her fiancé, an educated negro woman with a shocking past dedicates herself to helping a near bankrupt school for impoverished negro youths.",1920,,74,"['drama', 'romance']",['US'],,tt0011870,6.4,3098.0,4.79,5.7
tm107014,Way Down East,MOVIE,"A naive country girl is tricked into a sham marriage by a wealthy womanizer, then must rebuild her life despite the taint of having borne a child out of wedlock.",1920,,145,"['romance', 'drama']",['US'],,tt0011841,7.4,5460.0,5.858,7.0
tm115008,Ghosts on the Loose,MOVIE,"The East Side Kids try to fix up a house for newlyweds, but find the place next door ""haunted"" by mysterious men.",1943,,67,"['comedy', 'action', 'thriller']",['US'],,tt0035939,5.0,1367.0,3.019,4.6
tm106770,The Mark of Zorro,MOVIE,"Don Diego Vega pretends to be an indolent fop as a cover for his true identity, the masked avenger Zorro.",1920,,90,"['western', 'romance']",['US'],,tt0011439,7.1,2505.0,3.576,7.3
tm89053,Terror by Night,MOVIE,"Holmes and Watson board a passenger train bound from London to Edinburgh, to guard the Star of Rhodesia, an enormous diamond worth a fortune belonging to an elderly woman of wealth; but within the first hour of the trip, the woman's son is murdered and the diamond stolen and any of the passengers in their car could be the killer thief.",1946,,60,"['thriller', 'drama', 'crime']",['US'],,tt0039017,6.8,6070.0,5.282,6.7
tm84810,Till the Clouds Roll By,MOVIE,"Light bio-pic of American Broadway pioneer Jerome Kern, featuring renditions of the famous songs from his musical plays by contemporary stage artists, including a condensed production of his most famous: 'Showboat'.",1946,,132,['music'],['US'],,tt0039035,6.3,2406.0,2.711,5.6
tm83280,King of the Zombies,MOVIE,"During World War II, a small plane somewhere over the Caribbean runs low on fuel and is blown off course by a storm. Guided by a faint radio signal, they crash-land on an island. The passenger, his manservant and the pilot take refuge in a mansion owned by a doctor. The quick-witted yet easily-frightened manservant soon becomes convinced the mansion is haunted by zombies and ghosts.",1941,,67,"['comedy', 'horror']",['US'],,tt0033787,5.2,2206.0,3.763,5.3
tm101000,Our Daily Bread,MOVIE,"John and Mary sims are city-dwellers hit hard by the financial fist of The Depression. Driven by bravery (and sheer desperation) they flee to the country and, with the help of other workers, set up a farming community - a socialist mini-society based upon the teachings of Edward Gallafent. The newborn community suffers many hardships - drought, vicious raccoons and the long arm of the law - but ultimately pull together to reach a bread-based Utopia.",1934,,80,"['romance', 'drama']",['US'],,tt0025610,7.0,1968.0,3.615,7.1
tm105223,Judge Priest,MOVIE,"Judge Priest, a proud Confederate veteran, restores the justice in a small town in the Post-Bellum Kentucky using his common sense and his great sense of humanity.",1934,,80,"['comedy', 'drama', 'romance']",['US'],,tt0025335,6.2,2196.0,2.996,6.5
tm91499,Angel and the Badman,MOVIE,"Notorious shootist and womanizer Quirt Evans' horse collapses as he passes a Quaker family's home. Quirt has been wounded, and the kindly family takes him in to nurse him back to health against the advice of others. The handsome Evans quickly attracts the affections of their beautiful daughter, Penelope. He develops an affection for the family and their faith, but his troubled past follows him.",1947,,100,"['western', 'romance']",['US'],,tt0039152,6.8,5913.0,5.926,6.5
tm78387,That Uncertain Feeling,MOVIE,A happily married woman sees a psychoanalyst and develops doubts about her husband.,1941,,84,"['romance', 'comedy']",['US'],,tt0034274,6.6,2676.0,2.747,6.6
tm142928,The Emperor Jones,MOVIE,"Unscrupulously ambitious, Brutus Jones escapes from jail after killing a guard and through bluff and bravado he finds himself the emperor of a Caribbean island.",1933,,75,"['drama', 'music']",['US'],,tt0023985,6.4,1077.0,1.946,5.9
tm79455,The Mad Monster,MOVIE,A mad scientist changes his simple-minded handyman into a werewolf in order to prove his supposedly crazy scientific theories - and exact revenge.,1942,,77,"['horror', 'drama', 'romance', 'scifi']",['US'],,tt0035009,3.5,1743.0,3.158,3.2
tm115888,Revolt of the Zombies,MOVIE,"The story is set in Cambodia in the years following WWI. Evil Count Mazovia (Roy D'Arcy) has come into possession of the secret methods by which men can be transformed into walking zombies and uses these unholy powers to create a race of slave laborers. An expedition is sent to the ruins of Angkor Wat, in hopes of ending Mazovia's activities once and for all. Unfortunately, Armand (Dean Jagger), one of the members of the expedition, has his own agenda.",1936,,65,['horror'],['US'],,tt0028174,3.4,1693.0,2.739,3.3
tm64510,Tulsa,MOVIE,"It's Tulsa, Oklahoma at the start of the oil boom and Cherokee Lansing's rancher father is killed in a fight with the Tanner Oil Company. Cherokee plans revenge by bringing in her own wells with the help of oil expert Brad Brady and childhood friend Jim Redbird. When the oil and the money start gushing in, both Brad and Jim want to protect the land but Cherokee has different ideas. What started out as revenge for her father's death has turned into an obsession for wealth and power.",1949,,90,"['drama', 'western', 'romance', 'action']",['US'],,tt0041994,6.2,1197.0,2.557,6.1
tm17323,Captain Kidd,MOVIE,"This unhistorical account of pirate Captain Kidd revolves around treasure and treachery. In 1699, William Kidd, presenting himself as an honest shipmaster, dupes King William III into backing his mission to fight pirates, with a crew of condemned pirates and the promise of pardon.",1945,,90,"['drama', 'history']",['US'],,tt0037576,6.3,1757.0,4.113,6.1
tm75528,Tarzan of the Apes,MOVIE,"A female ape takes to mothering the orphaned boy (Tarzan) and raises him over the course of many years until a rescue mission is finally launched and the search party combs the jungle for the long-time missing Lord Greystoke. But then, one of the search members, Jane Porter, gets separated from the group and comes face to face with fearsome wild animals. Tarzan saves her from harm just in the knick of time and love begins to blossom.",1918,,60,['action'],['US'],,tt0009682,5.8,819.0,1.849,5.1
